index,epoch,r@1,r@2,r@4,r@8,NMI,lr,scl_x,scl_p,sz_emb,seed,edition,torch version,batch,train_classes,eval_classes
148,17,0.5467589466576638,0.6691424713031735,0.7680621201890614,0.8419986495611074,0.6144012397527742,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,18,0.5400067521944631,0.6568197164078325,0.7570898041863605,0.8408170155300473,0.6138660740074781,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,19,0.5415259959486833,0.6566509115462525,0.7609723160027009,0.8398041863605672,0.6165262375534725,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,20,0.537305874409183,0.6553004726536125,0.7567521944632005,0.8413234301147873,0.6095465727173315,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,21,0.5347738014854828,0.6558068872383525,0.7579338284942606,0.8413234301147873,0.6105865001331789,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,22,0.5423700202565834,0.6561444969615124,0.7597906819716408,0.8408170155300473,0.6174953507948019,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,23,0.5486158001350439,0.6610398379473329,0.7626603646185011,0.8364280891289669,0.611757437762156,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,24,0.537137069547603,0.6522619851451722,0.7572586090479406,0.8419986495611074,0.6160535058255187,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,25,0.5290344361917623,0.6524307900067522,0.7525320729237002,0.8371033085752869,0.6032958841176924,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,26,0.5278528021607022,0.6438217420661715,0.7516880486158002,0.8315327481431465,0.6062856196282419,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,27,0.5361242403781229,0.6598582039162728,0.7582714382174207,0.8335584064821067,0.6143023132697006,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,28,0.5298784604996624,0.6532748143146523,0.7518568534773802,0.8315327481431465,0.6090624621184644,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,29,0.5420324105334233,0.6578325455773126,0.7599594868332208,0.8347400405131667,0.6080980880876812,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,30,0.5266711681296421,0.6434841323430115,0.7491559756920999,0.8281566509115462,0.6078522106374629,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,31,0.5290344361917623,0.6547940580688724,0.7518568534773802,0.8342336259284268,0.6102685085087447,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,32,0.5313977042538826,0.6524307900067522,0.75016880486158,0.8327143821742066,0.6117691960125089,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,33,0.5278528021607022,0.6460162052667117,0.7472991222147198,0.8342336259284268,0.6054721389404216,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,34,0.5192437542201216,0.6428089128966914,0.7432478055367995,0.8327143821742066,0.5999834391266973,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,35,0.525320729237002,0.6448345712356516,0.7510128291694801,0.8352464550979068,0.6080863168233619,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,36,0.512491559756921,0.6293045239702904,0.7413909520594193,0.8296758946657664,0.6017256614031978,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,37,0.5114787305874409,0.638082376772451,0.738352464550979,0.8305199189736664,0.5962587102608025,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,38,0.5182309250506415,0.6407832545577312,0.7403781228899392,0.8308575286968265,0.5995920566864731,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
148,39,0.5190749493585415,0.6392640108035111,0.7472991222147198,0.8323767724510466,0.6009347212666046,1,3.0,1.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
149,0,0.3923024983119514,0.513673193787981,0.6444969615124916,0.7656988521269412,0.5158624314777663,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,1,0.4642133693450372,0.5869345037137069,0.6971640783254558,0.7974341661039838,0.5645849431659566,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,2,0.5143484132343011,0.6460162052667117,0.7552329507089804,0.8453747467927076,0.602390954870973,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,3,0.511647535449021,0.6446657663740716,0.7579338284942606,0.8423362592842674,0.6035010965593051,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,4,0.5162052667116813,0.6448345712356516,0.7570898041863605,0.8411546252532073,0.6070063161720464,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,5,0.5224510465901417,0.650742741390952,0.7559081701553004,0.8398041863605672,0.5928909773145262,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,6,0.5425388251181634,0.6637407157326131,0.7699189736664416,0.8539837947332883,0.6151306851244931,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,7,0.5452397029034436,0.6703241053342336,0.7690749493585415,0.8516205266711682,0.6138273945496888,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,8,0.5239702903443619,0.6480418636056718,0.7518568534773802,0.8445307224848075,0.6036825753460088,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,9,0.5440580688723835,0.6718433490884538,0.7803848750844025,0.8585415259959487,0.6246186935328772,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,10,0.5259959486833221,0.6520931802835922,0.7579338284942606,0.8472316002700878,0.5992503553192785,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,11,0.5310600945307224,0.6546252532072924,0.7636731937879809,0.8482444294395679,0.6070915752676517,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,12,0.5562120189061445,0.6718433490884538,0.7819041188386225,0.8609047940580689,0.6119822365698538,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,13,0.5273463875759622,0.650742741390952,0.7581026333558406,0.8499324780553679,0.6021300370688313,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,14,0.5499662390276839,0.6709993247805537,0.7727886563133018,0.8544902093180283,0.6154460281011577,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,15,0.5393315327481432,0.6595205941931127,0.7636731937879809,0.8489196488858879,0.6128367592283377,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,16,0.5393315327481432,0.6634031060094531,0.7662052667116813,0.849763673193788,0.6115322747618617,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,17,0.5405131667792032,0.6649223497636731,0.7685685347738015,0.849426063470628,0.6121058835076061,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,18,0.5425388251181634,0.6649223497636731,0.7655300472653612,0.8446995273463875,0.6060901259263854,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,19,0.5293720459149224,0.6519243754220122,0.7596218771100608,0.8435178933153274,0.6003044086536395,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,20,0.537305874409183,0.6591829844699527,0.7614787305874409,0.8435178933153274,0.6013363739952872,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,21,0.5450708980418636,0.6713369345037137,0.7732950708980418,0.8531397704253882,0.6161102626667396,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,22,0.5285280216070223,0.650405131667792,0.7523632680621202,0.8360904794058069,0.5879256874420719,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,23,0.5550303848750844,0.6747130317353139,0.7778528021607022,0.8526333558406483,0.6199084872902942,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,24,0.5435516542876435,0.6677920324105334,0.7711006076975017,0.8533085752869682,0.6016883019070868,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,25,0.5449020931802836,0.6679608372721134,0.7699189736664416,0.8450371370695476,0.6094969758769802,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,26,0.5418636056718433,0.662727886563133,0.7667116812964213,0.8472316002700878,0.6058806357227138,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,27,0.5548615800135044,0.6785955435516543,0.774814314652262,0.8539837947332883,0.6273471484041868,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,28,0.5351114112086428,0.6580013504388926,0.7646860229574611,0.8452059419311276,0.6063597923970773,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,29,0.5477717758271439,0.6661039837947332,0.7680621201890614,0.8522957461174882,0.6122713525217975,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,30,0.5381498987170831,0.6607022282241729,0.7678933153274814,0.8507765023632681,0.6151491721467408,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,31,0.5609385550303849,0.6718433490884538,0.775151924375422,0.8556718433490884,0.6194781863961574,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,32,0.5346049966239028,0.649898717083052,0.7592842673869007,0.8421674544226874,0.6097684920037727,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,33,0.5384875084402431,0.6586765698852127,0.7602970965563808,0.8430114787305875,0.6114501188012554,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,34,0.5405131667792032,0.6586765698852127,0.7599594868332208,0.8423362592842674,0.6078066078992863,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,35,0.5406819716407832,0.6569885212694125,0.7648548278190412,0.8499324780553679,0.6191076494032092,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,36,0.5389939230249832,0.6566509115462525,0.7606347062795409,0.8409858203916273,0.6122652715998277,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,37,0.5422012153950033,0.6613774476704929,0.7695813639432816,0.8470627954085078,0.6119017573293872,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,38,0.5467589466576638,0.6615462525320729,0.7592842673869007,0.8436866981769074,0.6154289711251976,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
149,39,0.5359554355165429,0.6483794733288318,0.7570898041863605,0.8408170155300473,0.6105053781128488,1,3.0,3.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
150,0,0.3936529372045915,0.5234638757596218,0.6566509115462525,0.7790344361917623,0.5120545538556162,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,1,0.4400742741390952,0.5649898717083052,0.6920999324780553,0.8043551654287644,0.5425566977266516,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,2,0.487508440243079,0.613436866981769,0.7317690749493585,0.8279878460499662,0.5795720328142776,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,3,0.5189061444969615,0.650405131667792,0.7614787305874409,0.8544902093180283,0.6073788816675897,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,4,0.5447332883187036,0.6704929101958136,0.7790344361917623,0.8551654287643484,0.6212400202337744,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,5,0.550135043889264,0.6792707629979743,0.787305874409183,0.8651249155975692,0.6305083082284374,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,6,0.5553679945982444,0.6850101282916948,0.7943956785955435,0.8713706954760297,0.6364641555054704,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,7,0.5703916272788656,0.6934503713706954,0.7957461174881837,0.8787981093855503,0.6410408741662543,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,8,0.5702228224172856,0.6975016880486158,0.7974341661039838,0.8752532072923701,0.6393272573809657,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,9,0.5678595543551654,0.6986833220796759,0.8065496286293046,0.8767724510465902,0.6474480751572524,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,10,0.5788318703578663,0.7044226873733963,0.8053679945982444,0.8781228899392303,0.6434699520543671,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,11,0.5730925050641459,0.6971640783254558,0.800135043889264,0.8749155975692099,0.64296537738325,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,12,0.5651586765698852,0.6932815665091154,0.7991222147197841,0.8762660364618501,0.6424351029364764,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,13,0.5727548953409858,0.6922687373396353,0.7977717758271439,0.8796421336934503,0.6490648321952169,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,14,0.5729237002025659,0.6978392977717758,0.8024983119513842,0.8744091829844699,0.643593600138267,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,15,0.5712356515867657,0.6941255908170155,0.7965901417960837,0.8745779878460501,0.6402376878716154,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,16,0.5869345037137069,0.7056043214044565,0.8033423362592843,0.8774476704929102,0.6465867116267128,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,17,0.574611748818366,0.6985145172180959,0.8019918973666441,0.8767724510465902,0.6428039482360908,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,18,0.5715732613099257,0.6969952734638758,0.7965901417960837,0.8733963538149899,0.6415403557163813,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,19,0.5833896016205267,0.7042538825118163,0.7972653612424038,0.8740715732613099,0.6454907652858094,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,20,0.5788318703578663,0.6948008102633356,0.7960837272113437,0.8747467927076299,0.642568692845594,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,21,0.5806887238352465,0.6958136394328157,0.7984469952734639,0.8786293045239703,0.6386256169561861,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,22,0.5828831870357867,0.7059419311276165,0.8057056043214045,0.8789669142471304,0.6546088982058651,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,23,0.5822079675894666,0.6990209318028361,0.8046927751519244,0.8793045239702904,0.6453818913725186,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,24,0.5791694800810263,0.699864956110736,0.7970965563808238,0.8713706954760297,0.6421718873619442,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,25,0.5801823092505064,0.6968264686022958,0.7996286293045239,0.8754220121539499,0.6493906911283822,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,26,0.5813639432815665,0.7015530047265361,0.8013166779203241,0.8760972316002701,0.6376953741622955,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,27,0.5823767724510466,0.7023970290344362,0.8072248480756246,0.8814989871708305,0.6436977654999214,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,28,0.5810263335584065,0.7040850776502363,0.8065496286293046,0.8774476704929102,0.6512485227708297,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,29,0.5926738690074275,0.7108372721134368,0.8089128966914247,0.8801485482781904,0.6474110552402316,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,30,0.5889601620526671,0.7093180283592168,0.8021607022282242,0.8781228899392303,0.6478980842362752,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,31,0.5871033085752869,0.7076299797434166,0.8063808237677245,0.8777852802160703,0.6491531500362567,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,32,0.5936866981769074,0.7103308575286968,0.8036799459824443,0.8799797434166104,0.653837800411396,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,33,0.5867656988521269,0.7069547602970966,0.8028359216745442,0.8786293045239703,0.6494089237386739,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,34,0.5832207967589467,0.7017218095881161,0.8063808237677245,0.8767724510465902,0.6447466413873882,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,35,0.5901417960837272,0.7104996623902768,0.8094193112761647,0.8836934503713707,0.6479076410553893,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,36,0.5810263335584065,0.7047602970965564,0.8070560432140446,0.8821742066171506,0.6516783656906923,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,37,0.5916610398379474,0.7071235651586766,0.8068872383524646,0.8787981093855503,0.6538960220440366,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,38,0.5849088453747467,0.7050979068197164,0.8018230925050641,0.8814989871708305,0.6492955302098323,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
150,39,0.5835584064821067,0.7044226873733963,0.8004726536124241,0.8779540850776503,0.6437753863362607,1,3.0,3.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
151,0,0.35280216070222825,0.4770425388251182,0.6088791357191087,0.7299122214719784,0.5001840111984153,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,1,0.3686698176907495,0.4859891964888589,0.6080351114112087,0.7275489534098583,0.4958596251918768,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,2,0.4245442268737339,0.5548615800135044,0.6834908845374746,0.7901755570560433,0.5551571908698095,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,3,0.4557731262660365,0.5776502363268062,0.6969952734638758,0.7960837272113437,0.5674335213405146,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,4,0.462862930452397,0.5864280891289669,0.7050979068197164,0.8016542876434841,0.5715360295413606,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,5,0.4611748818365969,0.5886225523295071,0.712862930452397,0.8106009453072248,0.5613326452938421,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,6,0.4684334908845375,0.600101282916948,0.7113436866981769,0.8079000675219447,0.5658897905670338,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,7,0.4954422687373397,0.6227211343686698,0.7277177582714383,0.824780553679946,0.5845996638293522,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,8,0.4836259284267387,0.6154625253207292,0.7337947332883187,0.8300135043889264,0.5865974561675456,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,9,0.4898717083051992,0.6154625253207292,0.7255232950708981,0.8224172856178258,0.5812663843329423,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,10,0.4812626603646185,0.6058406482106685,0.7201215395003376,0.8165091154625254,0.5651778659168494,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,11,0.4682646860229575,0.5894665766374072,0.7042538825118163,0.7984469952734639,0.5619808773947946,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,12,0.4969615124915597,0.6196826468602296,0.7332883187035787,0.8259621877110059,0.5770308330111439,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,13,0.4726536124240378,0.5918298446995274,0.7123565158676569,0.8035111411208643,0.5582816521578352,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,14,0.4905469277515193,0.6174881836596894,0.7290681971640783,0.8217420661715057,0.5788476553730609,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,15,0.4866644159351789,0.6174881836596894,0.7258609047940581,0.8193787981093855,0.5720722715396314,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,16,0.4763673193787981,0.6029709655638082,0.7120189061444969,0.8030047265361242,0.5682984004574143,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,17,0.4827819041188386,0.6038149898717083,0.7155638082376773,0.8117825793382849,0.56758004983743,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,18,0.48818365968939903,0.6159689399054693,0.7277177582714383,0.8192099932478055,0.5762779557426393,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,19,0.4741728561782579,0.6016205266711682,0.7160702228224173,0.8166779203241054,0.5673540548824318,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,20,0.487170830519919,0.6107359891964889,0.7282241728561782,0.8212356515867657,0.5757890363162582,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,21,0.4902093180283592,0.6185010128291695,0.7295746117488183,0.8230925050641459,0.5744869848111978,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,22,0.4716407832545577,0.5958811613774476,0.7111748818365969,0.8102633355840648,0.5581701178944733,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,23,0.4799122214719784,0.6061782579338285,0.7261985145172181,0.8156650911546253,0.5651566175200768,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,24,0.4885212694125591,0.6107359891964889,0.7317690749493585,0.8288318703578663,0.5717691824334578,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,25,0.4760297096556381,0.6014517218095882,0.7159014179608373,0.8117825793382849,0.567097947598751,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,26,0.4814314652261985,0.6055030384875084,0.7265361242403782,0.824105334233626,0.5707241320623441,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,27,0.4969615124915597,0.6212018906144497,0.7312626603646185,0.8264686022957461,0.580467955888528,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,28,0.4748480756245779,0.6102295746117489,0.724848075624578,0.8208980418636057,0.5656560673363863,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,29,0.4859891964888589,0.611580013504389,0.7270425388251182,0.8229237002025659,0.5806039589690789,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,30,0.4799122214719784,0.6058406482106685,0.724510465901418,0.824274139095206,0.5739647901766481,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,31,0.4962862930452397,0.6244091829844699,0.7332883187035787,0.8296758946657664,0.5827624552033265,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,32,0.4859891964888589,0.6107359891964889,0.7221471978392978,0.8183659689399054,0.5662310081870495,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,33,0.4819378798109386,0.6043214044564483,0.7226536124240378,0.8200540175557056,0.5745621014018129,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,34,0.4900405131667792,0.6065158676569885,0.7265361242403782,0.8278190411883862,0.5752153961223208,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,35,0.4908845374746793,0.6188386225523295,0.737508440243079,0.8317015530047266,0.5804531272339188,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,36,0.4812626603646185,0.6090479405806887,0.7179270762997975,0.8160027008777853,0.5665191373738365,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,37,0.4890276839972991,0.6107359891964889,0.7273801485482781,0.8208980418636057,0.5778133206435515,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,38,0.4826130992572586,0.6093855503038488,0.7295746117488183,0.8210668467251857,0.5718888018147161,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
151,39,0.4824442943956786,0.6071910871033086,0.7261985145172181,0.8212356515867657,0.5650530366853266,1,3.0,8.0,128,0,3,1.1.0,32.0,"[0, 100]","[100, 200]"
152,0,0.3659689399054693,0.4891964888588791,0.6244091829844699,0.7565833896016205,0.4837676278783906,1,3.0,8.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
152,1,0.4068197164078325,0.5297096556380824,0.6596893990546928,0.7783592167454423,0.5083715095875574,1,3.0,8.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
152,2,0.4086765698852127,0.5401755570560433,0.6671168129642133,0.7798784604996624,0.5244687811016571,1,3.0,8.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
152,3,0.4287643484132343,0.5584064821066846,0.6851789331532748,0.7898379473328832,0.5411166598730364,1,3.0,8.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
152,4,0.4483457123565159,0.574949358541526,0.701046590141796,0.8072248480756246,0.5592659260378203,1,3.0,8.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
152,5,0.4513841998649561,0.5776502363268062,0.7047602970965564,0.8085752869682646,0.5629511715613699,1,3.0,8.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
152,6,0.463200540175557,0.5935178933153274,0.7106684672518568,0.8148210668467252,0.5755111432519571,1,3.0,8.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
152,7,0.4777177582714382,0.6038149898717083,0.724341661039838,0.8268062120189061,0.5758918235312951,1,3.0,8.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
152,8,0.4827819041188386,0.6120864280891289,0.7317690749493585,0.8340648210668468,0.5822230697225421,1,3.0,8.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
152,9,0.4883524645509791,0.6206954760297096,0.7400405131667792,0.837440918298447,0.5846907689685092,1,3.0,8.0,128,0,3,1.1.0,128.0,"[0, 100]","[100, 200]"
